NO,REGION,DISTRICT,TOWNSHIP,TS_PCODE,YEAR,P_KINDS,MATURE,SEASON,P_ACRE,H_ACRE,Y_ACRE,Y_TIN
1724,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Taungyar,Early,Rain,0,0,0,0
1725,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Taungyar,Early,Rain,0,0,0,0
1726,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Taungyar,Early,Rain,0,0,0,0
1727,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Taungyar,Early,Rain,0,0,0,0
1728,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Taungyar,Early,Rain,0,0,0,0
1729,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Taungyar,Early,Rain,0,0,0,0
1730,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Taungyar,Early,Rain,0,0,0,0
1731,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Taungyar,Early,Rain,0,0,0,0
1732,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Taungyar,Early,Rain,0,0,0,0
1733,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Taungyar,Early,Rain,0,0,0,0
1734,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Taungyar,Early,Rain,0,0,0,0
1735,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Taungyar,Early,Rain,0,0,0,0
1736,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Taungyar,Early,Rain,0,0,0,0
1737,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Taungyar,Early,Rain,0,0,0,0
1738,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Taungyar,Early,Rain,0,0,0,0
1739,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Taungyar,Early,Rain,675,675,55.6,37530
1740,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Taungyar,Early,Rain,0,0,0,0
1741,Mand+B392:F421alay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1742,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1743,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1744,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1745,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1746,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1747,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1748,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1749,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1750,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1751,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1752,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1753,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1754,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1755,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1756,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1757,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1758,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1759,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1760,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1761,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1762,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1763,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1764,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1765,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1766,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1767,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1768,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1769,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Brown_glutinous,Early,Rain,0,0,0,0
1770,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1771,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1772,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1773,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1774,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1775,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1776,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1777,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1778,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1779,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,White_glutinous,Early,Rain,95,95,68.6,6517
1780,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1781,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1782,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1783,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1784,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1785,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1786,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1787,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1788,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1789,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1790,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1791,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1792,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1793,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1794,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1795,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1796,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1797,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1798,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,White_glutinous,Early,Rain,0,0,0,0
1799,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,White_glutinous,Early,Rain,0,0,0,0
